8.15e-19,4.43e-19,0.0003,0.0000333333333,4.5,0.0004,0.0000333333333,7.6,266.5,0.1,292.9950704,102404.6282,"Alex+Noah"
5.06e-19,2.93e-19,0.0002,0.0000333333333,5.2,0.0005,0.0000333333333,7.9,266.5,0.1,292.9950704,102404.6282,"Alex+Noah"
4.11e-19,2.69e-19,0.0002,0.0000333333333,5.1,0.0004,0.0000333333333,9.4,266.5,0.1,292.9950704,102404.6282,"Alex+Noah"
6.71e-19,2.05e-19,0.0004,0.0000333333333,6.9,0.0003,0.0000333333333,6.2,266.5,0.1,292.9950704,102404.6282,"Alex+Noah"
1.23e-18,4.85e-19,0.0003,0.0000333333333,6.9,0.0006,0.0000333333333,3.2,266.5,0.1,292.9950704,102404.6282,"Alex+Noah"
1.27e-19,2.23e-19,0.00005,0.0000333333333,5.1,0.0005,0.0000333333333,10,266.5,0.1,292.8260563,102404.6282,"Alex+Noah"
2.43e-19,1.29e-19,0.0002,0.0000333333333,7.6,0.0002,0.0000333333333,5.7,266.5,0.1,292.8260563,102404.6282,"Alex+Noah"
2.08e-19,6.28e-19,0.00005,0.0000333333333,3.2,0.0003,0.0000333333333,5.3,266.5,0.1,292.8260563,102404.6282,"Alex+Noah"
3.04e-19,2.27e-19,0.0002,0.0000333333333,5.2,0.0002,0.0000333333333,8.8,266.5,0.1,292.8260563,102404.6282,"Alex+Noah"
4.71e-19,2.15e-19,0.0002,0.0000333333333,8.4,0.0004,0.0000333333333,3.9,266.5,0.1,292.8260563,102404.6282,"Alex+Noah"
1.34e-18,2.23e-18,0.0002,0.0000333333333,2.2,0.0003,0.0000333333333,4,267.8,0.1,292.6992958,102404.6282,"Alex+Noah"
2.06e-19,1.09e-19,0.0001,0.0000333333333,8.5,0.0005,0.0000333333333,6.7,267.8,0.1,292.6992958,102404.6282,"Alex+Noah"
1.54e-19,9.31e-20,0.0001,0.0000333333333,9.1,0.0003,0.0000333333333,5.3,267.8,0.1,292.6992958,102404.6282,"Alex+Noah"
2.05e-19,3.83e-19,0.00005,0.0000333333333,4.5,0.0005,0.0000333333333,6.4,267.8,0.1,292.6992958,102404.6282,"Alex+Noah"
5.57e-19,7.22e-20,0.0005,0.0000333333333,10.4,0.0009,0.0000333333333,17.7,267.8,0.1,292.6992958,102404.6282,"Alex+Noah"
1.95e-18,3.84e-19,0.0006,0.0000333333333,5.9,0.0009,0.0000333333333,7.3,266.5,0.1,292.6570423,102404.6282,"Alex+Noah"
1.01e-19,1.55e-19,0.0001,0.0000333333333,5.1,0.0001,0.0000333333333,9.1,266.5,0.1,292.6570423,102404.6282,"Alex+Noah"
